source,original_cell_line_id,original_cell_line_name,sanger_model_id,depmap_id,mapping_status,notes
depmap_metadata,ACH-001693,UPCISCC072,nan,ACH-001693,reference,
depmap_metadata,ACH-001694,UPCISCC074,nan,ACH-001694,reference,
depmap_metadata,ACH-001695,UPCISCC099,nan,ACH-001695,reference,
depmap_metadata,ACH-001696,UPCISCC111,nan,ACH-001696,reference,
depmap_metadata,ACH-001697,UPCISCC114,nan,ACH-001697,reference,
depmap_metadata,ACH-001698,UPCISCC116,nan,ACH-001698,reference,
depmap_metadata,ACH-001699,UPCISCC131,nan,ACH-001699,reference,
depmap_metadata,ACH-001700,UPCISCC172,nan,ACH-001700,reference,
depmap_metadata,ACH-001701,UPCISCC200,nan,ACH-001701,reference,
depmap_metadata,ACH-001702,VAESBJ,SIDM01179,ACH-001702,reference,
depmap_metadata,ACH-001703,VAL,SIDM00416,ACH-001703,reference,
depmap_metadata,ACH-001704,VMRCMELG,SIDM00319,ACH-001704,reference,
depmap_metadata,ACH-001705,VP267,nan,ACH-001705,reference,
depmap_metadata,ACH-001707,WAOSEL,nan,ACH-001707,reference,
depmap_metadata,ACH-001708,WSUFSCCL,nan,ACH-001708,reference,
depmap_metadata,ACH-001709,WSUNHL,SIDM00412,ACH-001709,reference,
depmap_metadata,ACH-001711,PFSK1,SIDM01132,ACH-001711,reference,
depmap_metadata,ACH-001712,HS860T,nan,ACH-001712,reference,
depmap_metadata,ACH-001715,CAL72,SIDM00930,ACH-001715,reference,
depmap_metadata,ACH-001716,GOTO,SIDM00544,ACH-001716,reference,
depmap_metadata,ACH-001719,OCIC4P,nan,ACH-001719,reference,
depmap_metadata,ACH-001735,SEMK2,nan,ACH-001735,reference,
depmap_metadata,ACH-001736,HB1119,nan,ACH-001736,reference,
depmap_metadata,ACH-001737,CCRFHSB2DM,nan,ACH-001737,reference,
depmap_metadata,ACH-001738,CCRFCEM,SIDM00121,ACH-001738,reference,
depmap_metadata,ACH-001740,RH28,nan,ACH-001740,reference,
depmap_metadata,ACH-001743,RC2,nan,ACH-001743,reference,
depmap_metadata,ACH-001745,RHJT,nan,ACH-001745,reference,
depmap_metadata,ACH-001750,TTC442,nan,ACH-001750,reference,
depmap_metadata,ACH-001751,RH36,nan,ACH-001751,reference,
depmap_metadata,ACH-001756,RDPCDNA1,nan,ACH-001756,reference,
depmap_metadata,ACH-001758,RDP3F7,nan,ACH-001758,reference,
depmap_metadata,ACH-001759,RDP3F9,nan,ACH-001759,reference,
depmap_metadata,ACH-001760,RDP3F14,nan,ACH-001760,reference,
depmap_metadata,ACH-001765,RH4,nan,ACH-001765,reference,
depmap_metadata,ACH-001767,CCLFPEDS0018T,nan,ACH-001767,reference,
depmap_metadata,ACH-001786,SNU1544,nan,ACH-001786,reference,
depmap_metadata,ACH-001791,LPS6,nan,ACH-001791,reference,
depmap_metadata,ACH-001793,LPS27,nan,ACH-001793,reference,
depmap_metadata,ACH-001794,93T449,nan,ACH-001794,reference,
depmap_metadata,ACH-001795,94T778,nan,ACH-001795,reference,
depmap_metadata,ACH-001796,95T1000,nan,ACH-001796,reference,
depmap_metadata,ACH-001799,LPS141,nan,ACH-001799,reference,
depmap_metadata,ACH-001802,LPS853,nan,ACH-001802,reference,
depmap_metadata,ACH-001804,LPS510,nan,ACH-001804,reference,
depmap_metadata,ACH-001807,LPS067,nan,ACH-001807,reference,
depmap_metadata,ACH-001813,C242,nan,ACH-001813,reference,
depmap_metadata,ACH-001814,OS252,nan,ACH-001814,reference,
depmap_metadata,ACH-001817,C393,nan,ACH-001817,reference,
depmap_metadata,ACH-001818,C396,nan,ACH-001818,reference,
depmap_metadata,ACH-001819,MFM223,SIDM00332,ACH-001819,reference,
depmap_metadata,ACH-001820,COLO824,SIDM00954,ACH-001820,reference,
depmap_metadata,ACH-001825,SW527,nan,ACH-001825,reference,
depmap_metadata,ACH-001828,HCC1739BL,nan,ACH-001828,reference,
depmap_metadata,ACH-001834,MGHICC10,nan,ACH-001834,reference,
depmap_metadata,ACH-001835,MGHICC106,nan,ACH-001835,reference,
depmap_metadata,ACH-001836,MGHICC108,nan,ACH-001836,reference,
depmap_metadata,ACH-001838,MGHICC12,nan,ACH-001838,reference,
depmap_metadata,ACH-001839,MGHICC137,nan,ACH-001839,reference,
depmap_metadata,ACH-001841,MGHECC3,nan,ACH-001841,reference,
depmap_metadata,ACH-001842,MGHICC2,nan,ACH-001842,reference,
depmap_metadata,ACH-001843,MGHECC4,nan,ACH-001843,reference,
depmap_metadata,ACH-001844,MGHICC4,nan,ACH-001844,reference,
depmap_metadata,ACH-001845,MGHICC5,nan,ACH-001845,reference,
depmap_metadata,ACH-001846,MGHICC6,nan,ACH-001846,reference,
depmap_metadata,ACH-001847,MGHICC7,nan,ACH-001847,reference,
depmap_metadata,ACH-001848,MGHICC8,nan,ACH-001848,reference,
depmap_metadata,ACH-001849,MGHICC9,nan,ACH-001849,reference,
depmap_metadata,ACH-001850,G415,nan,ACH-001850,reference,
depmap_metadata,ACH-001852,HKGZCC,nan,ACH-001852,reference,
depmap_metadata,ACH-001853,KMCH1,nan,ACH-001853,reference,
depmap_metadata,ACH-001854,MMNK1,nan,ACH-001854,reference,
depmap_metadata,ACH-001855,OZ,nan,ACH-001855,reference,
depmap_metadata,ACH-001856,RBE,nan,ACH-001856,reference,
depmap_metadata,ACH-001857,SG231,nan,ACH-001857,reference,
depmap_metadata,ACH-001858,SSP25,SIDM00275,ACH-001858,reference,
depmap_metadata,ACH-001861,TGBC1TKB,SIDM00252,ACH-001861,reference,
depmap_metadata,ACH-001862,TGBC52TKB,nan,ACH-001862,reference,
depmap_metadata,ACH-001863,TKKK,nan,ACH-001863,reference,
depmap_metadata,ACH-001864,YSCCC,nan,ACH-001864,reference,
depmap_metadata,ACH-001949,MAMEL46,nan,ACH-001949,reference,
depmap_metadata,ACH-001953,MAMEL27,nan,ACH-001953,reference,
depmap_metadata,ACH-001958,MS1,SIDM00245,ACH-001958,reference,
depmap_metadata,ACH-001959,CCLP1,nan,ACH-001959,reference,
depmap_metadata,ACH-001960,CCSW1,nan,ACH-001960,reference,
depmap_metadata,ACH-001961,MGHGB2,nan,ACH-001961,reference,
depmap_metadata,ACH-001970,MM253,nan,ACH-001970,reference,
depmap_metadata,ACH-001971,MM466,nan,ACH-001971,reference,
depmap_metadata,ACH-001972,MM473,nan,ACH-001972,reference,
depmap_metadata,ACH-001973,MM485,nan,ACH-001973,reference,
depmap_metadata,ACH-001974,MM537,nan,ACH-001974,reference,
depmap_metadata,ACH-001975,MM576,nan,ACH-001975,reference,
depmap_metadata,ACH-001976,MM603,nan,ACH-001976,reference,
depmap_metadata,ACH-001977,NO36,nan,ACH-001977,reference,
depmap_metadata,ACH-001978,NZM1,nan,ACH-001978,reference,
depmap_metadata,ACH-001979,NZM11,nan,ACH-001979,reference,
depmap_metadata,ACH-001980,NZM12,nan,ACH-001980,reference,
depmap_metadata,ACH-001981,NZM2,nan,ACH-001981,reference,
depmap_metadata,ACH-001982,NZM3,nan,ACH-001982,reference,
depmap_metadata,ACH-001983,NZM30,nan,ACH-001983,reference,
depmap_metadata,ACH-001984,NZM4,nan,ACH-001984,reference,
depmap_metadata,ACH-001985,NZM40,nan,ACH-001985,reference,
depmap_metadata,ACH-001986,NZM42,nan,ACH-001986,reference,
depmap_metadata,ACH-001987,NZM43,nan,ACH-001987,reference,
depmap_metadata,ACH-001988,NZM5,nan,ACH-001988,reference,
depmap_metadata,ACH-001989,NZM6,nan,ACH-001989,reference,
depmap_metadata,ACH-001990,NZM7,nan,ACH-001990,reference,
depmap_metadata,ACH-001991,NZOV9,nan,ACH-001991,reference,
depmap_metadata,ACH-001992,ONE58,nan,ACH-001992,reference,
depmap_metadata,ACH-001993,NALM16,nan,ACH-001993,reference,
depmap_metadata,ACH-001994,MGHICC16,nan,ACH-001994,reference,
depmap_metadata,ACH-001996,MGHICC18,nan,ACH-001996,reference,
depmap_metadata,ACH-001997,MGHAOVC1,nan,ACH-001997,reference,
depmap_metadata,ACH-001999,9505BIK,nan,ACH-001999,reference,
depmap_metadata,ACH-002001,A375DABTRAMR,nan,ACH-002001,reference,
depmap_metadata,ACH-002002,A375SCH772984R,nan,ACH-002002,reference,
depmap_metadata,ACH-002003,A375DABR,nan,ACH-002003,reference,
depmap_metadata,ACH-002004,UACC62DABTRAMR,nan,ACH-002004,reference,
depmap_metadata,ACH-002005,SKMEL19,nan,ACH-002005,reference,
depmap_metadata,ACH-002010,MP41,nan,ACH-002010,reference,
depmap_metadata,ACH-002011,MP46,nan,ACH-002011,reference,
depmap_metadata,ACH-002013,MM28,nan,ACH-002013,reference,
depmap_metadata,ACH-002014,MEL270,nan,ACH-002014,reference,
depmap_metadata,ACH-002015,MEL285,nan,ACH-002015,reference,
depmap_metadata,ACH-002016,MEL290,nan,ACH-002016,reference,
depmap_metadata,ACH-002017,OMM1,nan,ACH-002017,reference,
depmap_metadata,ACH-002018,OMM25,nan,ACH-002018,reference,
depmap_metadata,ACH-002019,HOKUG,nan,ACH-002019,reference,
depmap_metadata,ACH-002020,SKGIIIA,SIDM00381,ACH-002020,reference,
depmap_metadata,ACH-002021,T3M3,nan,ACH-002021,reference,
depmap_metadata,ACH-002023,TGBC18TKB,nan,ACH-002023,reference,
depmap_metadata,ACH-002024,ECC4,SIDM00069,ACH-002024,reference,
depmap_metadata,ACH-002025,TT1TKB,nan,ACH-002025,reference,
depmap_metadata,ACH-002026,HHUA,nan,ACH-002026,reference,
depmap_metadata,ACH-002027,HOUAI,nan,ACH-002027,reference,
depmap_metadata,ACH-002029,SAS,SIDM00351,ACH-002029,reference,
depmap_metadata,ACH-002030,SA3,nan,ACH-002030,reference,
depmap_metadata,ACH-002033,HMMME,nan,ACH-002033,reference,
depmap_metadata,ACH-002034,T3M11,nan,ACH-002034,reference,
depmap_metadata,ACH-002035,LCAM1,nan,ACH-002035,reference,
depmap_metadata,ACH-002036,WAHT,nan,ACH-002036,reference,
depmap_metadata,ACH-002038,HSKTC,nan,ACH-002038,reference,
depmap_metadata,ACH-002039,PK8,nan,ACH-002039,reference,
depmap_metadata,ACH-002040,HMVII,SIDM00291,ACH-002040,reference,
depmap_metadata,ACH-002041,HOTHC,nan,ACH-002041,reference,
depmap_metadata,ACH-002042,T3M5,nan,ACH-002042,reference,
depmap_metadata,ACH-002043,CA922,SIDM00489,ACH-002043,reference,
depmap_metadata,ACH-002044,HSQ89,nan,ACH-002044,reference,
depmap_metadata,ACH-002045,HO1U1,SIDM00591,ACH-002045,reference,
depmap_metadata,ACH-002046,HTMMT,nan,ACH-002046,reference,
depmap_metadata,ACH-002047,HIRSBM,nan,ACH-002047,reference,
depmap_metadata,ACH-002048,RMSYM,nan,ACH-002048,reference,
depmap_metadata,ACH-002050,HTST,nan,ACH-002050,reference,
depmap_metadata,ACH-002051,LU134A,SIDM00296,ACH-002051,reference,
depmap_metadata,ACH-002052,LU139,SIDM00293,ACH-002052,reference,
depmap_metadata,ACH-002055,TL1,nan,ACH-002055,reference,
depmap_metadata,ACH-002058,ATN1,SIDM00233,ACH-002058,reference,
depmap_metadata,ACH-002059,P30OHK,SIDM00364,ACH-002059,reference,
depmap_metadata,ACH-002060,MY,SIDM00563,ACH-002060,reference,
depmap_metadata,ACH-002061,P2URK562,nan,ACH-002061,reference,
depmap_metadata,ACH-002062,SLVL,SIDM00374,ACH-002062,reference,
depmap_metadata,ACH-002065,HSPSS,nan,ACH-002065,reference,
depmap_metadata,ACH-002066,HSSCH2,nan,ACH-002066,reference,
depmap_metadata,ACH-002067,NOS1,SIDM00242,ACH-002067,reference,
depmap_metadata,ACH-002069,HSOS1,nan,ACH-002069,reference,
depmap_metadata,ACH-002070,HKBMM,nan,ACH-002070,reference,
depmap_metadata,ACH-002074,LU143,nan,ACH-002074,reference,
depmap_metadata,ACH-002075,LU138,nan,ACH-002075,reference,
depmap_metadata,ACH-002077,LU165,SIDM00292,ACH-002077,reference,
depmap_metadata,ACH-002080,TN2,nan,ACH-002080,reference,
depmap_metadata,ACH-002083,NB69,SIDM00244,ACH-002083,reference,
depmap_metadata,ACH-002084,MMAC,SIDM00246,ACH-002084,reference,
depmap_metadata,ACH-002085,HSSYII,nan,ACH-002085,reference,
depmap_metadata,ACH-002089,201T,SIDM00055,ACH-002089,reference,
depmap_metadata,ACH-002090,BB65RCC,SIDM00191,ACH-002090,reference,
depmap_metadata,ACH-002091,CAL39,SIDM00935,ACH-002091,reference,
depmap_metadata,ACH-002092,CHSA0011,SIDM00051,ACH-002092,reference,
depmap_metadata,ACH-002093,CHSA0108,SIDM00050,ACH-002093,reference,
depmap_metadata,ACH-002094,CHSA8926,SIDM00176,ACH-002094,reference,
depmap_metadata,ACH-002095,CORL303,SIDM00510,ACH-002095,reference,
depmap_metadata,ACH-002096,CP50MELB,SIDM00175,ACH-002096,reference,
depmap_metadata,ACH-002097,CP66MEL,SIDM00190,ACH-002097,reference,
depmap_metadata,ACH-002098,CP67MEL,SIDM00189,ACH-002098,reference,
depmap_metadata,ACH-002099,CS1,SIDM00199,ACH-002099,reference,
depmap_metadata,ACH-002100,DJM1,SIDM00281,ACH-002100,reference,
depmap_metadata,ACH-002101,EMCBAC1,SIDM00048,ACH-002101,reference,
depmap_metadata,ACH-002102,EMCBAC2,SIDM00047,ACH-002102,reference,
depmap_metadata,ACH-002103,ES1,SIDM00266,ACH-002103,reference,
depmap_metadata,ACH-002104,ES3,SIDM00265,ACH-002104,reference,
depmap_metadata,ACH-002105,ES4,SIDM00264,ACH-002105,reference,
depmap_metadata,ACH-002106,ES5,SIDM00263,ACH-002106,reference,
depmap_metadata,ACH-002107,ES6,SIDM00262,ACH-002107,reference,
depmap_metadata,ACH-002108,ES7,SIDM00269,ACH-002108,reference,
depmap_metadata,ACH-002109,ES8,SIDM00261,ACH-002109,reference,
depmap_metadata,ACH-002110,EW1,SIDM00205,ACH-002110,reference,
depmap_metadata,ACH-002111,EW11,SIDM00203,ACH-002111,reference,
depmap_metadata,ACH-002112,EW12,SIDM00200,ACH-002112,reference,
depmap_metadata,ACH-002113,EW13,SIDM00621,ACH-002113,reference,
depmap_metadata,ACH-002114,EW16,SIDM00198,ACH-002114,reference,
depmap_metadata,ACH-002115,EW18,SIDM00197,ACH-002115,reference,
depmap_metadata,ACH-002116,EW22,SIDM00196,ACH-002116,reference,
depmap_metadata,ACH-002117,EW24,SIDM00195,ACH-002117,reference,
depmap_metadata,ACH-002118,EW3,SIDM00202,ACH-002118,reference,
depmap_metadata,ACH-002119,EW7,SIDM00201,ACH-002119,reference,
depmap_metadata,ACH-002120,GAK,SIDM00543,ACH-002120,reference,
depmap_metadata,ACH-002121,GMEL,SIDM00129,ACH-002121,reference,
depmap_metadata,ACH-002122,GT3TKB,SIDM01231,ACH-002122,reference,
depmap_metadata,ACH-002123,H2369,SIDM00104,ACH-002123,reference,
depmap_metadata,ACH-002124,H2373,SIDM00103,ACH-002124,reference,
depmap_metadata,ACH-002125,H2461,SIDM00102,ACH-002125,reference,
depmap_metadata,ACH-002126,H2591,SIDM00101,ACH-002126,reference,
depmap_metadata,ACH-002127,H2595,SIDM00100,ACH-002127,reference,
depmap_metadata,ACH-002128,H2722,SIDM00099,ACH-002128,reference,
depmap_metadata,ACH-002129,H2731,SIDM00098,ACH-002129,reference,
depmap_metadata,ACH-002130,H2795,SIDM00154,ACH-002130,reference,
depmap_metadata,ACH-002131,H2803,SIDM00309,ACH-002131,reference,
depmap_metadata,ACH-002132,H2804,SIDM00310,ACH-002132,reference,
depmap_metadata,ACH-002133,H2810,SIDM00311,ACH-002133,reference,
depmap_metadata,ACH-002134,H2818,SIDM00520,ACH-002134,reference,
depmap_metadata,ACH-002135,H2869,SIDM00519,ACH-002135,reference,
depmap_metadata,ACH-002136,H290,SIDM00518,ACH-002136,reference,
depmap_metadata,ACH-002138,H513,SIDM00114,ACH-002138,reference,
depmap_metadata,ACH-002139,HA7RCC,SIDM00188,ACH-002139,reference,
depmap_metadata,ACH-002140,HEY,SIDM00968,ACH-002140,reference,
depmap_metadata,ACH-002141,HSC39,SIDM00045,ACH-002141,reference,
depmap_metadata,ACH-002142,HUO3N1,SIDM00584,ACH-002142,reference,
depmap_metadata,ACH-002143,ISTMEL1,SIDM00225,ACH-002143,reference,
depmap_metadata,ACH-002144,ISTSL1,SIDM00223,ACH-002144,reference,
depmap_metadata,ACH-002145,ISTSL2,SIDM00230,ACH-002145,reference,
depmap_metadata,ACH-002146,JHOS3,SIDM00304,ACH-002146,reference,
depmap_metadata,ACH-002147,K2,SIDM00126,ACH-002147,reference,
depmap_metadata,ACH-002148,K5,SIDM00056,ACH-002148,reference,
depmap_metadata,ACH-002149,KGN,SIDM00302,ACH-002149,reference,
depmap_metadata,ACH-002150,LB1047RCC,SIDM00187,ACH-002150,reference,
depmap_metadata,ACH-002151,LB2241RCC,SIDM00186,ACH-002151,reference,
depmap_metadata,ACH-002152,LB2518MEL,SIDM00185,ACH-002152,reference,
depmap_metadata,ACH-002153,LB373MELD,SIDM00184,ACH-002153,reference,
depmap_metadata,ACH-002154,LB647SCLC,SIDM00183,ACH-002154,reference,
depmap_metadata,ACH-002155,LB996RCC,SIDM00180,ACH-002155,reference,
depmap_metadata,ACH-002156,LC1SQ,SIDM00300,ACH-002156,reference,
depmap_metadata,ACH-002157,LC2AD,SIDM00297,ACH-002157,reference,
depmap_metadata,ACH-002158,LU99A,SIDM01219,ACH-002158,reference,
depmap_metadata,ACH-002159,M14,SIDM00003,ACH-002159,reference,
depmap_metadata,ACH-002160,MCIXC,SIDM01246,ACH-002160,reference,
depmap_metadata,ACH-002161,MKN28,SIDM00260,ACH-002161,reference,
depmap_metadata,ACH-002162,MMACSF,SIDM01242,ACH-002162,reference,
depmap_metadata,ACH-002163,MRKNU1,SIDM00562,ACH-002163,reference,
depmap_metadata,ACH-002164,MZ1PC,SIDM00053,ACH-002164,reference,
depmap_metadata,ACH-002165,MZ2MEL,SIDM00179,ACH-002165,reference,
depmap_metadata,ACH-002166,MZ7MEL,SIDM00516,ACH-002166,reference,
depmap_metadata,ACH-002167,NCC010,SIDM00231,ACH-002167,reference,
depmap_metadata,ACH-002168,NCC021,SIDM00232,ACH-002168,reference,
depmap_metadata,ACH-002169,NCIH1304,SIDM00648,ACH-002169,reference,
depmap_metadata,ACH-002170,NCIH1688,SIDM00792,ACH-002170,reference,
depmap_metadata,ACH-002171,NCIH250,SIDM00721,ACH-002171,reference,
depmap_metadata,ACH-002172,NCIH322M,SIDM00117,ACH-002172,reference,
depmap_metadata,ACH-002173,NCIH378,SIDM00915,ACH-002173,reference,
depmap_metadata,ACH-002174,NCIH720,SIDM01120,ACH-002174,reference,
depmap_metadata,ACH-002175,NCIH740,SIDM01118,ACH-002175,reference,
depmap_metadata,ACH-002177,NCIH835,SIDM01133,ACH-002177,reference,
depmap_metadata,ACH-002178,NY,SIDM00569,ACH-002178,reference,
depmap_metadata,ACH-002179,OCUBM,SIDM00241,ACH-002179,reference,
depmap_metadata,ACH-002180,OMC1,SIDM00240,ACH-002180,reference,
depmap_metadata,ACH-002181,OVCA420,SIDM00967,ACH-002181,reference,
depmap_metadata,ACH-002182,OVCA433,SIDM00966,ACH-002182,reference,
depmap_metadata,ACH-002183,OVMIU,SIDM00465,ACH-002183,reference,
depmap_metadata,ACH-002184,PC3JPC3,SIDM00361,ACH-002184,reference,
depmap_metadata,ACH-002186,PL4,SIDM00042,ACH-002186,reference,
depmap_metadata,ACH-002187,RCCAB,SIDM00821,ACH-002187,reference,
depmap_metadata,ACH-002188,RCCER,SIDM00820,ACH-002188,reference,
depmap_metadata,ACH-002189,RCCFG2,SIDM00819,ACH-002189,reference,
depmap_metadata,ACH-002190,RCCJF,SIDM00818,ACH-002190,reference,
depmap_metadata,ACH-002191,RCCJW,SIDM00817,ACH-002191,reference,
depmap_metadata,ACH-002192,RCCMF,SIDM00816,ACH-002192,reference,
depmap_metadata,ACH-002193,RERFLCFM,SIDM00357,ACH-002193,reference,
depmap_metadata,ACH-002195,RXF393,SIDM00086,ACH-002195,reference,
depmap_metadata,ACH-002196,SBC1,SIDM00365,ACH-002196,reference,
depmap_metadata,ACH-002197,SBC3,SIDM00367,ACH-002197,reference,
depmap_metadata,ACH-002198,SCH,SIDM00383,ACH-002198,reference,
depmap_metadata,ACH-002199,SN12C,SIDM00094,ACH-002199,reference,
depmap_metadata,ACH-002200,SW962,SIDM01178,ACH-002200,reference,
depmap_metadata,ACH-002201,TCYIK,SIDM00234,ACH-002201,reference,
depmap_metadata,ACH-002202,TMK1,SIDM00040,ACH-002202,reference,
depmap_metadata,ACH-002204,UCH2,SIDM01185,ACH-002204,reference,
depmap_metadata,ACH-002205,WM1552C,SIDM00976,ACH-002205,reference,
depmap_metadata,ACH-002206,WM278,SIDM00975,ACH-002206,reference,
depmap_metadata,ACH-002207,WM35,SIDM00974,ACH-002207,reference,
depmap_metadata,ACH-002208,YMB1E,SIDM01261,ACH-002208,reference,
depmap_metadata,ACH-002209,ALLPO,SIDM00211,ACH-002209,reference,
depmap_metadata,ACH-002210,ARH77,SIDM00900,ACH-002210,reference,
depmap_metadata,ACH-002211,BALL1,SIDM00287,ACH-002211,reference,
depmap_metadata,ACH-002212,BB30HNC,SIDM00172,ACH-002212,reference,
depmap_metadata,ACH-002213,BB49HNC,SIDM00174,ACH-002213,reference,
depmap_metadata,ACH-002214,BC1,SIDM00896,ACH-002214,reference,
depmap_metadata,ACH-002215,BC3,SIDM00895,ACH-002215,reference,
depmap_metadata,ACH-002216,BE13,SIDM01245,ACH-002216,reference,
depmap_metadata,ACH-002217,BE2M17,SIDM01229,ACH-002217,reference,
depmap_metadata,ACH-002218,CESS,SIDM00917,ACH-002218,reference,
depmap_metadata,ACH-002219,COLO320HSR,SIDM00842,ACH-002219,reference,
depmap_metadata,ACH-002220,CROAP2,SIDM00952,ACH-002220,reference,
depmap_metadata,ACH-002221,CTB1,SIDM00283,ACH-002221,reference,
depmap_metadata,ACH-002222,CTV1,SIDM00951,ACH-002222,reference,
depmap_metadata,ACH-002223,D245MG,SIDM01021,ACH-002223,reference,
depmap_metadata,ACH-002224,D247MG,SIDM00622,ACH-002224,reference,
depmap_metadata,ACH-002225,D263MG,SIDM00732,ACH-002225,reference,
depmap_metadata,ACH-002226,D336MG,SIDM00620,ACH-002226,reference,
depmap_metadata,ACH-002227,D392MG,SIDM00542,ACH-002227,reference,
depmap_metadata,ACH-002228,D423MG,SIDM00209,ACH-002228,reference,
depmap_metadata,ACH-002229,D502MG,SIDM00208,ACH-002229,reference,
depmap_metadata,ACH-002230,D542MG,SIDM00207,ACH-002230,reference,
depmap_metadata,ACH-002231,D566MG,SIDM00206,ACH-002231,reference,
depmap_metadata,ACH-002232,DG75,SIDM00948,ACH-002232,reference,
depmap_metadata,ACH-002233,DIFI,SIDM00049,ACH-002233,reference,
depmap_metadata,ACH-002234,DOK,SIDM00540,ACH-002234,reference,
depmap_metadata,ACH-002235,DSH1,SIDM00970,ACH-002235,reference,
depmap_metadata,ACH-002236,EB3,SIDM00793,ACH-002236,reference,
depmap_metadata,ACH-002237,ETK1,SIDM00276,ACH-002237,reference,
depmap_metadata,ACH-002238,GRST,SIDM01259,ACH-002238,reference,
depmap_metadata,ACH-002239,H3118,SIDM00517,ACH-002239,reference,
depmap_metadata,ACH-002240,H9,SIDM01251,ACH-002240,reference,
depmap_metadata,ACH-002241,HAL01,SIDM00289,ACH-002241,reference,
depmap_metadata,ACH-002242,HC1,SIDM01073,ACH-002242,reference,
depmap_metadata,ACH-002243,HCE4,SIDM00052,ACH-002243,reference,
depmap_metadata,ACH-002244,HO1N1,SIDM00592,ACH-002244,reference,
depmap_metadata,ACH-002245,HS445,SIDM00668,ACH-002245,reference,
depmap_metadata,ACH-002246,HS633T,SIDM00667,ACH-002246,reference,
depmap_metadata,ACH-002247,IM9,SIDM00632,ACH-002247,reference,
depmap_metadata,ACH-002248,IMR5,SIDM01206,ACH-002248,reference,
depmap_metadata,ACH-002249,JHU011,SIDM00128,ACH-002249,reference,
depmap_metadata,ACH-002250,JHU022,SIDM00127,ACH-002250,reference,
depmap_metadata,ACH-002251,JHU029,SIDM00690,ACH-002251,reference,
depmap_metadata,ACH-002252,JIYOYEP2003,SIDM00808,ACH-002252,reference,
depmap_metadata,ACH-002253,JSC1,SIDM00688,ACH-002253,reference,
depmap_metadata,ACH-002254,KARPAS1106P,SIDM01011,ACH-002254,reference,
depmap_metadata,ACH-002255,KARPAS231,SIDM01017,ACH-002255,reference,
depmap_metadata,ACH-002256,KARPAS45,SIDM01007,ACH-002256,reference,
depmap_metadata,ACH-002257,KINGS1,SIDM00612,ACH-002257,reference,
depmap_metadata,ACH-002258,KMOE2,SIDM01019,ACH-002258,reference,
depmap_metadata,ACH-002259,KNS81FD,SIDM01210,ACH-002259,reference,
depmap_metadata,ACH-002261,KPNYS,SIDM00157,ACH-002261,reference,
depmap_metadata,ACH-002262,KY821,SIDM00553,ACH-002262,reference,
depmap_metadata,ACH-002263,KYSE220,SIDM00551,ACH-002263,reference,
depmap_metadata,ACH-002264,KYSE50,SIDM00550,ACH-002264,reference,
depmap_metadata,ACH-002265,LB771HNC,SIDM00182,ACH-002265,reference,
depmap_metadata,ACH-002266,LB831BLC,SIDM00181,ACH-002266,reference,
depmap_metadata,ACH-002267,LC41,SIDM00549,ACH-002267,reference,
depmap_metadata,ACH-002268,LN405,SIDM00343,ACH-002268,reference,
depmap_metadata,ACH-002269,LNZTA3WT4,SIDM01220,ACH-002269,reference,
depmap_metadata,ACH-002270,MCCAR,SIDM00636,ACH-002270,reference,
depmap_metadata,ACH-002271,MFHINO,SIDM00299,ACH-002271,reference,
depmap_metadata,ACH-002272,MHHPREB1,SIDM00388,ACH-002272,reference,
depmap_metadata,ACH-002273,ML2,SIDM00441,ACH-002273,reference,
depmap_metadata,ACH-002274,MLMA,SIDM00561,ACH-002274,reference,
depmap_metadata,ACH-002275,MN60,SIDM00438,ACH-002275,reference,
depmap_metadata,ACH-002276,MYM12,SIDM01217,ACH-002276,reference,
depmap_metadata,ACH-002277,NBTU110,SIDM00579,ACH-002277,reference,
depmap_metadata,ACH-002278,NB10,SIDM00259,ACH-002278,reference,
depmap_metadata,ACH-002279,NB12,SIDM00258,ACH-002279,reference,
depmap_metadata,ACH-002280,NB13,SIDM00257,ACH-002280,reference,
depmap_metadata,ACH-002281,NB14,SIDM00256,ACH-002281,reference,
depmap_metadata,ACH-002282,NB17,SIDM00255,ACH-002282,reference,
depmap_metadata,ACH-002283,NB5,SIDM00254,ACH-002283,reference,
depmap_metadata,ACH-002284,NB6,SIDM00253,ACH-002284,reference,
depmap_metadata,ACH-002285,NB7,SIDM00156,ACH-002285,reference,
depmap_metadata,ACH-002286,NCIH128,SIDM00650,ACH-002286,reference,
depmap_metadata,ACH-002287,NCIH630,nan,ACH-002287,reference,
depmap_metadata,ACH-002288,NEC8,SIDM00243,ACH-002288,reference,
depmap_metadata,ACH-002289,NK92MI,SIDM01201,ACH-002289,reference,
depmap_metadata,ACH-002290,NKM1,SIDM00576,ACH-002290,reference,
depmap_metadata,ACH-002291,NTERA2CLD1,SIDM01203,ACH-002291,reference,
depmap_metadata,ACH-002292,OACP4C,SIDM00445,ACH-002292,reference,
depmap_metadata,ACH-002293,P32ISH,SIDM00362,ACH-002293,reference,
depmap_metadata,ACH-002294,PCI15A,SIDM00270,ACH-002294,reference,
depmap_metadata,ACH-002295,PCI30,SIDM00044,ACH-002295,reference,
depmap_metadata,ACH-002296,PCI38,SIDM00155,ACH-002296,reference,
depmap_metadata,ACH-002297,PCI4B,SIDM00043,ACH-002297,reference,
depmap_metadata,ACH-002298,PCI6A,SIDM00115,ACH-002298,reference,
